"gender_age6","target"
"11",0.06614410372199554
"12",0.11795809975577172
"13",0.08750639494839751
"14",0.07680084458512829
"15",0.08537504677577096
"16",0.07951248348159973
"21",0.05512400324673564
"22",0.10024567448402032
"23",0.08459771029211582
"24",0.07368245985418614
"25",0.08413311616118704
"26",0.08892006269309129
