"race4_age2","target"
"11",0.35474879112310154
"12",0.49263171417773216
"21",0.013534043497160989
"22",0.00704039150133772
"31",0.01794082366455888
"32",0.013625166748080062
"41",0.06232979745243292
"42",0.03814927183559573
