"race4_age2","target"
"11",0.35064907857439537
"12",0.5883306128992298
"21",0.007670348968542551
"22",0.0035860543746766447
"31",0.010208914765398994
"32",0.005094437926737738
"41",0.019627203369451954
"42",0.01483334912156697
