"race4_age2","target"
"11",0.2268922670706388
"12",0.31853149520092083
"21",0.16349695659283306
"22",0.1475335013839718
"31",0.054096089526457745
"32",0.028545935627905968
"41",0.03557429192434
"42",0.025329462672931784
