"race2_gender_educ3","target"
"111",0.21930508507316696
"112",0.04180298217054672
"113",0.022717055549994643
"121",0.22487711848780667
"122",0.048127494727377776
"123",0.02819952902005616
"211",0.1709848608572116
"212",0.013961253909467189
"213",0.006595387487246488
"221",0.18480606759844131
"222",0.021822773162221157
"223",0.01680039195646333
