"race4_age2","target"
"11",0.3452229415346182
"12",0.46334777360663115
"21",0.04689527666880465
"22",0.04227610683309755
"31",0.039429249214915474
"32",0.019684114259413122
"41",0.028940082131919773
"42",0.014204455750600085
