"educ4_race2","target"
"11",0.13375686016716704
"12",0.2822044196721008
"21",0.14647775697127235
"22",0.15768308631716366
"31",0.1100038655349368
"32",0.07499318323330008
"41",0.05497883214551077
"42",0.0399019959585485
