"age2senior_raceeduc","target"
"111",0.2313994687227837
"112",0.17278862627535863
"113",0.11470311952383602
"114",0.05566828566830071
"120",0.21175710312523974
"211",0.09280504442602656
"212",0.045833941273711556
"213",0.025079796875211526
"214",0.019445317705881204
"220",0.03051929640365035
