"age2senior_raceeduc","target"
"111",0.1720252095350096
"112",0.1689125179668104
"113",0.13249239327247953
"114",0.07559477142483806
"120",0.23230735845886766
"211",0.08938838177372085
"212",0.04305734445875567
"213",0.029759571409904612
"214",0.02844122752982024
"220",0.028021224169793357
