"gender_age6","target"
"11",0.06612208961064371
"12",0.0765838387791039
"13",0.06886714928585404
"14",0.07549011935042066
"15",0.089096067305811
"16",0.11364116611230679
"21",0.06175308158873019
"22",0.07392878106045783
"23",0.06942868323224417
"24",0.07718254744668362
"25",0.09671688514967716
"26",0.1311895910780669
