"age2senior_raceeduc","target"
"111",0.2849631835952145
"112",0.21440552148017752
"113",0.10312832734819218
"114",0.058098743870181074
"120",0.12143040067184314
"211",0.11195117139960017
"212",0.04548236238693505
"213",0.021048739774983304
"214",0.020239505623110297
"220",0.019252043849762767
