"race4_age2","target"
"11",0.33395257743978185
"12",0.4484631795285219
"21",0.02913264100305796
"22",0.026547360876817118
"31",0.06728958616990365
"32",0.034136904613963584
"41",0.03857946516650225
"42",0.02189828520145166
