"age2senior_raceeduc","target"
"111",0.23696880559266303
"112",0.18957945350013053
"113",0.12031738406564842
"114",0.06142277733541281
"120",0.16756119442927242
"211",0.10104445658206163
"212",0.04739483595571671
"213",0.02647806564403586
"214",0.021437956668706664
"220",0.027795070226351935
