"educ4_race2","target"
"11",0.31745334625556015
"12",0.060806088948907766
"21",0.3091466112637831
"22",0.041322915027593936
"31",0.17222660677743135
"32",0.014242112627970925
"41",0.07490564076565427
"42",0.009896678333098471
