"gender_age6","target"
"11",0.06216398301223591
"12",0.08602931181032022
"13",0.08415456295944418
"14",0.07452089336637671
"15",0.08666269309539708
"16",0.10809159529923532
"21",0.061022701640069135
"22",0.08083678033171851
"23",0.07434611598346635
"24",0.07161540610346523
"25",0.08767401179822026
"26",0.12288194460005109
