"gender_age6","target"
"11",0.05045706936378276
"12",0.07278041724658063
"13",0.06885096879030554
"14",0.07893054148783456
"15",0.09187203515189495
"16",0.11861669569272697
"21",0.048041469617366085
"22",0.07574344363236248
"23",0.07228217702739137
"24",0.08144542493423594
"25",0.09867706746919473
"26",0.142302689586324
