"race4_age2","target"
"11",0.4244392158378749
"12",0.3696435458972766
"21",0.006487093903177257
"22",0.0033505156903591076
"31",0.08611269013858053
"32",0.04335199172716514
"41",0.04629220432918081
"42",0.020322742476385606
