"race4_age2","target"
"11",0.28772446846241434
"12",0.4519469489089246
"21",0.03136841761400758
"22",0.023748856657519926
"31",0.08686836161355957
"32",0.05296359037538967
"41",0.039568983218532416
"42",0.025810373149651865
