"age2senior_raceeduc","target"
"111",0.2540651665415753
"112",0.2201310909183651
"113",0.14460078844009822
"114",0.06669040974109726
"120",0.053593159079813164
"211",0.11277079856885734
"212",0.05935890055598872
"213",0.04317292487958436
"214",0.03818961182805885
"220",0.007427149446561687
