"gender_age6","target"
"11",0.06605517248177593
"12",0.08390157769442706
"13",0.08247347097702708
"14",0.07127718824393393
"15",0.07940224061195421
"16",0.10630215238724242
"21",0.056204439822367676
"22",0.08591066138961315
"23",0.07977620988609647
"24",0.07407856928104253
"25",0.08789633349926808
"26",0.12672198372525148
