"age2senior_raceeduc","target"
"111",0.17000180030450182
"112",0.21019926151747786
"113",0.12298702707729506
"114",0.06956328904902194
"120",0.1984531688339869
"211",0.0655126039198948
"212",0.07132246076588053
"213",0.03797450244233362
"214",0.03103647464610902
"220",0.022949411443498456
