"race4_age2","target"
"11",0.20825327372048874
"12",0.35919947725803364
"21",0.061816165717606814
"22",0.0653043258163994
"31",0.10725103025264086
"32",0.08247043064481246
"41",0.06140563311739002
"42",0.05429966347262807
