"race2_gender_educ3","target"
"111",0.3073572315262547
"112",0.08563643615471832
"113",0.031210460351675996
"121",0.2890698407434462
"122",0.0934610851434743
"123",0.040645451381264165
"211",0.06321862260484029
"212",0.01051502562654704
"213",0.0036852632789730858
"221",0.06337099263096727
"222",0.009188510104970998
"223",0.002641080452867619
