"age2senior_raceeduc","target"
"111",0.04559738987762139
"112",0.0557661857964825
"113",0.04349068920743788
"114",0.025585077641463023
"120",0.5886225618591298
"211",0.015144767344437047
"212",0.017721913719361663
"213",0.0148015660017402
"214",0.016955759285926145
"220",0.1763140892664004
