"educ4_race2","target"
"11",0.3121772989626023
"12",0.05040554546578299
"21",0.2932930481995303
"22",0.0428568372208012
"31",0.19448591288141717
"32",0.018448039784342996
"41",0.08024380271377904
"42",0.008089514771743989
