"gender_age6","target"
"11",0.06365617591607399
"12",0.08924021392171137
"13",0.07219857758862071
"14",0.07702161617292938
"15",0.08622318978551828
"16",0.09445525564204514
"21",0.06486368557615127
"22",0.08157748595322097
"23",0.07399409195273562
"24",0.08106181516118796
"25",0.0914953986298557
"26",0.1242124936999496
