"age2senior_raceeduc","target"
"111",0.23682449618469967
"112",0.21035022500489142
"113",0.1591547642340051
"114",0.08788886714928586
"120",0.06095089023674428
"211",0.09201917432987673
"212",0.05839561729602817
"213",0.04494032478966934
"214",0.04193308550185874
"220",0.007542555272940716
