"educ4_race2","target"
"11",0.27617014914215227
"12",0.08253803311778118
"21",0.3292692408328038
"22",0.047768100773745
"31",0.15565805704033192
"32",0.020473217956864652
"41",0.07812058460733376
"42",0.010002616528987403
