"educ4_race2","target"
"11",0.3288436705145764
"12",0.026532968108002347
"21",0.2687458423009196
"22",0.01985912737233418
"31",0.20409508902367443
"32",0.012527881040892194
"41",0.1298219526511446
"42",0.009573468988456272
