"age2senior_raceeduc","target"
"111",0.20751093335326878
"112",0.25390797293761447
"113",0.12157216013157403
"114",0.05459350353231413
"120",0.14677531491795312
"211",0.0686592157888835
"212",0.07536126789518932
"213",0.0340858969087579
"214",0.023527081075019624
"220",0.014006653459425112
