"gender_age6","target"
"11",0.06105218023055957
"12",0.08859237774480853
"13",0.08386736861777909
"14",0.07411877513440795
"15",0.08036528322133489
"16",0.09169823360761659
"21",0.05768198426811606
"22",0.09235262969291369
"23",0.08622903133384274
"24",0.07850929020754627
"25",0.08921955409585443
"26",0.11631329184522017
