"educ4_race2","target"
"11",0.2058210008396627
"12",0.11695952402428052
"21",0.24843871276799628
"22",0.08717845612581739
"31",0.160138074882999
"32",0.05454817865079857
"41",0.09170883876443438
"42",0.035207213944011176
