"race2_gender_educ3","target"
"111",0.32486628580589216
"112",0.08414976718427783
"113",0.0448762323930833
"121",0.3214596707788943
"122",0.10362394613540475
"123",0.06000378917607281
"211",0.021873383224151624
"212",0.0030040150692617665
"213",0.0027380440564587234
"221",0.022896278591883878
"222",0.0072322254851238405
"223",0.0032763620994950195
