"race2_gender_educ3","target"
"111",0.13755040819585995
"112",0.05326309015955169
"113",0.028139751818768908
"121",0.14268420894257944
"122",0.056740775375385105
"123",0.026839080326741864
"211",0.21973445858206622
"212",0.03410614712642614
"213",0.018740807781067213
"221",0.22015304740719824
"222",0.04088703610687394
"223",0.02116118817748129
