"race4_age2","target"
"11",0.37133956947638475
"12",0.48913555164639133
"21",0.007428413117072962
"22",0.0022659137646377802
"31",0.05723797275047244
"32",0.0316709875194551
"41",0.023201965894168765
"42",0.017719625831416917
