"educ4_race2","target"
"11",0.3536829283270275
"12",0.0954121541216187
"21",0.2464842877519065
"22",0.05481653788716905
"31",0.13802067846103092
"32",0.02505006118535511
"41",0.07038282060128438
"42",0.016150531664607785
