"race2_gender_educ2","target"
"111",0.325819126073259
"112",0.090389378325906225
"121",0.3309831127886682
"122",0.11212593829056063
"211",0.05515856490427042
"212",0.014649849054470745
"221",0.05360094777873012
"222",0.017273082784134627
