"race2_gender_educ2","target"
"111",0.26891402262852154
"112",0.10759634656830662
"121",0.2736850918455356
"122",0.11800657772666752
"211",0.08594270893865343
"212",0.023731478479660225
"221",0.09213672638818374
"222",0.029987047424471346
