"age2senior_raceeduc","target"
"111",0.23857247079195454
"112",0.18159737912336196
"113",0.09200793023873502
"114",0.0420261259800692
"120",0.22060094238417677
"211",0.10072291421613436
"212",0.052327847590400926
"213",0.023453103279372757
"214",0.016083396860329145
"220",0.03260788953546531
