"gender_age6","target"
"11",0.05793639155997038
"12",0.10222066349647381
"13",0.08752429840124792
"14",0.07819478730532095
"15",0.07863737807548096
"16",0.0925471577526198
"21",0.052754972175569625
"22",0.0947088819317315
"23",0.08521879520913547
"24",0.07741156120996757
"25",0.08245440853160477
"26",0.11039070435087722
