"race4_age2","target"
"11",0.20670314866715694
"12",0.3164660467738586
"21",0.1433303969840943
"22",0.15210274917376732
"31",0.057015304580301795
"32",0.0334020508345475
"41",0.04689603563156927
"42",0.04408426735470427
