"educ4_race2","target"
"11",0.2614135913087305
"12",0.1300563737843236
"21",0.21196986242556606
"22",0.07544660357282858
"31",0.16225196468238412
"32",0.034167273338186706
"41",0.1040359989546583
"42",0.020658331933322133
