"race2_gender_educ3","target"
"111",0.30208051433484095
"112",0.07238814338578851
"113",0.041053339812357495
"121",0.3033588756401151
"122",0.08326991365454342
"123",0.037067244794976265
"211",0.06983441109408291
"212",0.00966620565917841
"213",0.005011774380443315
"221",0.06047172279744328
"222",0.010807012297686241
"223",0.004990842148544088
