"race2_gender_educ3","target"
"111",0.29578546312806486
"112",0.07914667293485325
"113",0.038423486754801346
"121",0.28576637790323894
"122",0.09418593534704675
"123",0.04385698711308785
"211",0.06397431388353628
"212",0.009397017407373948
"213",0.0052833006914008605
"221",0.06572123468073032
"222",0.011763374786979596
"223",0.006695835368885996
