"educ4_race2","target"
"11",0.2715165685399924
"12",0.21237425956008982
"21",0.17157300038079568
"22",0.1139883898011865
"31",0.10796048143572032
"32",0.04311521720646393
"41",0.05437548809613674
"42",0.025096594979614664
