"age2senior_raceeduc","target"
"111",0.19829548340424027
"112",0.13627545922076917
"113",0.08645548829818012
"114",0.039088380232187137
"120",0.33187366339178653
"211",0.07322108513575211
"212",0.0352975411600265
"213",0.021504993137540195
"214",0.015287107863949595
"220",0.06270079815556835
