"age2senior_raceeduc","target"
"111",0.21947290469493397
"112",0.15807473407888542
"113",0.12739997307127954
"114",0.0696718725583562
"120",0.19043509539548364
"211",0.10930839380010438
"212",0.04303140734014021
"213",0.028970782338297456
"214",0.024923218748679362
"220",0.02871161797383983
