"educ4_race2","target"
"11",0.33801326217472466
"12",0.08895166084280397
"21",0.23697428945584723
"22",0.06442968919657018
"31",0.14679544970968428
"32",0.025525079899886595
"41",0.08286073400411947
"42",0.016449834716363628
