"race4_age2","target"
"11",0.27110862631693944
"12",0.40127492995797215
"21",0.13369342472112872
"22",0.12747622867628297
"31",0.023561472719108283
"32",0.010660745078457027
"41",0.017405581460175207
"42",0.014818991069936185
