"gender_age6","target"
"11",0.0726509828999181
"12",0.10911839083800831
"13",0.08571926866843008
"14",0.06628525898049246
"15",0.08047861763081537
"16",0.095119953629214965
"21",0.06401630500760022
"22",0.09561751625627724
"23",0.07748811235682251
"24",0.06337511605520038
"25",0.07971261056234837
"26",0.11041786711487199
