"educ4_race2","target"
"11",0.17743388527624182
"12",0.2044334193492882
"21",0.15110810541869418
"22",0.11021938732937822
"31",0.13419156231682308
"32",0.07328495864444798
"41",0.10697629732669875
"42",0.04235238433842778
