"race2_gender_educ2","target"
"111",0.2951925571022957
"112",0.0981150803836284
"121",0.3049746589766384
"122",0.1102884186786869
"211",0.07362602216930318
"212",0.019519648954715477
"221",0.07660266983948458
"222",0.02168094389524742
