"educ4_race2","target"
"11",0.3042222990153041
"12",0.07769730096680347
"21",0.2773295420159997
"22",0.05199824759746314
"31",0.1733326082819
"32",0.021160392194353544
"41",0.0822804738678892
"42",0.011979136060286857
