"gender_age6","target"
"11",0.07070951275535911
"12",0.08517867625161947
"13",0.08342261986802012
"14",0.07371912045344756
"15",0.08172666525977298
"16",0.09647509865954965
"21",0.06327316076140363
"22",0.08404532848783482
"23",0.08232497165500859
"24",0.07317278175870448
"25",0.0863169948389295
"26",0.1196350692503501
