"race4_age2","target"
"11",0.2938265051493304
"12",0.43572854752399465
"21",0.0371329530080974
"22",0.030561643108947698
"31",0.06858069449471463
"32",0.03873626601644018
"41",0.05889784590224157
"42",0.03653554479623346
