"age2senior_raceeduc","target"
"111",0.1387036740364993
"112",0.1420847039165867
"113",0.11963848043802768
"114",0.08046048602865985
"120",0.31555585167307226
"211",0.058854654044075264
"212",0.038625668697400674
"213",0.028025925920380654
"214",0.02737762818852438
"220",0.05067292705677321
