"educ4_race2","target"
"11",0.21582188105459962
"12",0.11552189588605688
"21",0.1829545056776334
"22",0.06803254404239126
"31",0.19170939581839513
"32",0.04574602410490712
"41",0.13906927012269693
"42",0.04114448329331968
