"age2senior_raceeduc","target"
"111",0.34327357607365644
"112",0.19737684744528297
"113",0.09328648185586544
"114",0.04919126090189792
"120",0.06135897189050874
"211",0.15044444723488384
"212",0.0498825922623906
"213",0.023673390230392628
"214",0.02083690858381015
"220",0.010675523521311283
