"gender_age6","target"
"11",0.05945306699460361
"12",0.08192913061953988
"13",0.07706378369994818
"14",0.07701269637835427
"15",0.08093463075917856
"16",0.09798836466601729
"21",0.05961969025887911
"22",0.08446175183927457
"23",0.08324168180510633
"24",0.08258566819858769
"25",0.0899170918267097
"26",0.12579244295380082
