"educ4_race2","target"
"11",0.32878129849503834
"12",0.10780195793419367
"21",0.20110614141902564
"22",0.05905134245568309
"31",0.15637075540957698
"32",0.030907389771607105
"41",0.09459509130703557
"42",0.0213860232078396
