"educ4_race2","target"
"11",0.3110917909901512
"12",0.08488205514301123
"21",0.2853352812795497
"22",0.04170756009279633
"31",0.17909752129819262
"32",0.01970353573151804
"41",0.07185591173294016
"42",0.006326343731840704
