"race4_age2","target"
"11",0.23110657133217274
"12",0.33860327900628506
"21",0.06808305782832431
"22",0.07256967784701322
"31",0.09934628997241235
"32",0.07846489766450876
"41",0.059632754716668214
"42",0.0521934716326153
