"age2senior_raceeduc","target"
"111",0.2062302821824165
"112",0.22164800390124448
"113",0.14152996669733517
"114",0.0605453760868097
"120",0.14683979900872604
"211",0.09799201683288764
"212",0.05568153811475517
"213",0.03180264158456483
"214",0.02173509778107949
"220",0.01599527781018095
