"race4_age2","target"
"11",0.3187029373403499
"12",0.3893831611901365
"21",0.021158164275484753
"22",0.017231337194384043
"31",0.12058317965783266
"32",0.07069509567243279
"41",0.037638807377489474
"42",0.02460731729188993
